stratum	fuzzy	mpn	size	n_mismatch	signature	opc_jaccard	LSobj_imm	LSr1_imm	unit	symbol
90-99	96.412	96.412	408	12	SOURCE_ARGVAL	0.8889	0	0	default/MultiTempoTempoMap	?_M_insert_overflow_aux@?$vector@UTempoInfoPoint@MultiTempoTempoMap@@V?$StlNodeAlloc@UTempoInfoPoint@MultiTempoTempoMap@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUTempoInfoPoint@MultiTempoTempoMap@@ABU34@ABU__false_type@2@I_N@Z
90-99	96.365	97.465	636	29	SOURCE_INSDEL	0.9755	0	1	default/BandCharDesc	?CopyCharDesc@BandCharDesc@@QAAXPBV1@@Z
90-99	96.344	96.701	616	23	SOURCE_INSDEL	0.9935	2	5	default/StandardStream	?ConsumeData@StandardStream@@QAAHPAPAXHH@Z
90-99	96.310	96.379	580	9	SOURCE_INSDEL	0.8896	0	0	default/band3/meta_band/ViewSetting	?FilterTypeToSym@FilterViewSetting@@SA?AVSymbol@@W4FilterType@@@Z
90-99	96.272	96.362	1104	15	CODEGEN_ORDERING	1.0	4	0	default/SongParser	?StartVocalNote@SongParser@@QAAXHEPBD@Z
90-99	96.222	100.000	180	26	CODEGEN_REGALLOC	1.0	0	0	default/keygen_xbox	?shuffle3@@YAXPAD@Z
90-99	96.222	100.000	180	25	CODEGEN_REGALLOC	1.0	0	0	default/keygen_xbox	?shuffle4@@YAXPAD@Z
90-99	96.208	96.440	1036	22	SOURCE_INSDEL	0.9923	2	0	default/band3/meta_band/ViewSetting	?Handle@ViewSettingsProvider@@UAA?AVDataNode@@PAVDataArray@@_N@Z
90-99	96.207	96.552	232	5	SOURCE_INSDEL	0.9655	0	0	default/Character	??A?$map@PAVObject@Hmx@@UDep@CharPollableSorter@@U?$less@PAVObject@Hmx@@@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@QAVObject@Hmx@@UDep@CharPollableSorter@@@stlpmtx_std@@@6@@stlpmtx_std@@QAAAAUDep@CharPollableSorter@@ABQAVObject@Hmx@@@Z
90-99	96.200	96.417	460	19	SOURCE_INSDEL	0.9661	10	0	default/SongSortMgr	?IntersectFilter@SongFilter@SongSortMgr@@QAAXPAV12@@Z
90-99	96.181	96.586	2472	63	SOURCE_INSDEL	0.9984	10	0	default/CharHair	?SimulateInternal@CharHair@@IAAXM@Z
90-99	96.154	96.154	104	1	SOURCE_INSDEL	0.963	0	0	default/BandCrowdMeter	?_M_fill_insert@?$vector@VColor@Hmx@@V?$StlNodeAlloc@VColor@Hmx@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVColor@Hmx@@IABV34@@Z
90-99	96.139	97.639	1120	80	SOURCE_INSDEL	0.9929	1	0	default/OutfitConfig	?Load@OutfitConfig@@UAAXAAVBinStream@@@Z
90-99	96.090	96.453	2536	104	SOURCE_INSDEL	0.9811	36	0	default/band3/meta_band/StoreOfferProvider	?BuildList@StoreOfferProvider@@QAAXPAVDataArray@@@Z
90-99	96.056	96.150	852	13	SOURCE_INSDEL	0.9953	0	0	default/system/bandobj/BandHeadShaper	?SetMeshAnim@@YAXPAVObjectDir@@AAV?$vector@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@@Z
90-99	96.033	96.310	1588	76	SOURCE_INSDEL	0.9774	24	0	default/LayerDir	?RefreshLayer@LayerDir@@QAAXAAVLayer@1@_N@Z
90-99	95.952	100.000	168	26	CODEGEN_REGALLOC	1.0	0	0	default/keygen_xbox	?shuffle5@@YAXPAD@Z
90-99	95.952	100.000	168	26	CODEGEN_REGALLOC	1.0	0	0	default/keygen_xbox	?shuffle6@@YAXPAD@Z
90-99	95.846	95.846	676	9	SOURCE_CALLCOUNT	0.9708	0	0	default/CameraShot	?Copy@CamShot@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z
90-99	95.810	96.761	652	41	SOURCE_INSDEL	0.9634	0	7	default/BandCrowdMeter	?Poll@BandCrowdMeter@@UAAXXZ
90-99	95.769	100.000	104	14	CODEGEN_REGALLOC	1.0	0	0	default/mtx	?Det@@YAMABVMatrix3@Hmx@@@Z
90-99	95.759	95.887	780	14	SOURCE_CALLCOUNT	0.9799	1	1	default/PropSync	?DrawShowing@WorldDir@@UAAXXZ
90-99	95.714	95.714	224	4	MIXED	0.8667	0	0	default/XLSPConnection	?insert_unique@?$_Rb_tree@KU?$less@K@stlpmtx_std@@U?$pair@$$CBKH@2@U?$_Select1st@U?$pair@$$CBKH@stlpmtx_std@@@2@U?$_MapTraitsT@U?$pair@$$CBKH@stlpmtx_std@@@priv@2@V?$StlNodeAlloc@U?$pair@$$CBKH@stlpmtx_std@@@2@@stlpmtx_std@@QAA?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBKH@stlpmtx_std@@U?$_MapTraitsT@U?$pair@$$CBKH@stlpmtx_std@@@priv@2@@stlpmtx_std@@_N@2@ABU?$pair@$$CBKH@2@@Z
90-99	95.701	96.799	656	43	SOURCE_INSDEL	0.9758	2	0	default/SongData	?UnflipGems@SongData@@QAAXHHH@Z
90-99	95.700	95.700	280	4	SOURCE_INSDEL	0.9857	0	0	default/Campaign	?HasReachedCampaignLevel@Campaign@@QBA_NVSymbol@@@Z
90-99	95.689	98.210	476	60	CODEGEN_ORDERING	1.0	12	0	default/EQEffect	?Process@EQEffect@@QAAXPAMHH@Z
90-99	95.682	96.364	176	8	SOURCE_INSDEL	0.9348	0	0	default/TypeProps	?GetArray@TypeProps@@QAAPAVDataArray@@VSymbol@@@Z
90-99	95.661	96.400	920	31	SOURCE_INSDEL	0.9701	3	0	default/system/dsp/SndAnalysis	?FindCCPeak@@YAHPBM0HH@Z
90-99	95.648	96.037	1080	38	SOURCE_INSDEL	0.9926	10	0	default/system/rndobj/Rnd	?DrawTimers@Rnd@@IAAMM@Z
90-99	95.635	95.714	1008	16	SOURCE_CALLCOUNT	0.9647	0	0	default/Lit	?Load@RndLight@@UAAXAAVBinStream@@@Z
90-99	95.610	100.000	164	26	CODEGEN_REGALLOC	1.0	0	0	default/keygen_xbox	?shuffle2@@YAXPAD@Z
90-99	95.604	95.604	364	4	SOURCE_CALLCOUNT	0.9579	0	0	default/Lit	?Copy@RndLight@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z
90-99	95.599	95.913	1148	75	SOURCE_INSDEL	0.9661	44	1	default/CameraShot	?Shake@CamShot@@IAAXMMABVVector2@@AAVVector3@@1@Z
90-99	95.588	95.686	204	4	SOURCE_INSDEL	0.9434	0	0	default/MasterAudio	?SeeGem@MasterAudio@@UAAXHMH@Z
90-99	95.587	95.810	716	17	SOURCE_INSDEL	0.9297	0	0	default/GameConfig	?AssignTracks@GameConfig@@QAAXXZ
90-99	95.556	100.000	144	23	CODEGEN_REGALLOC	1.0	0	0	default/keygen_xbox	?asciiDigitToHex@@YAED@Z
90-99	95.556	95.667	540	15	SOURCE_CALLCOUNT	0.9433	5	0	default/Group	??0RndGroup@@IAA@XZ
90-99	95.537	96.065	492	18	SOURCE_INSDEL	0.944	4	0	default/BandPatchMesh	?AddUV@MeshVert@BandPatchMesh@@QAAHPBV12@ABVVector2@@PBV3@@Z
90-99	95.477	96.181	1192	67	SOURCE_INSDEL	0.9607	12	0	default/Song	?SyncState@Song@@QAAXXZ
90-99	95.435	95.435	92	2	SOURCE_INSDEL	0.88	0	0	default/AmbientOcclusion	?_M_erase@?$vector@VTriangle@@V?$StlNodeAlloc@VTriangle@@@stlpmtx_std@@@stlpmtx_std@@IAAPAVTriangle@@PAV3@0ABU__false_type@2@@Z
90-99	95.389	95.624	1192	25	SOURCE_INSDEL	0.9769	2	0	default/UIComponent	?Update@UIComponent@@UAAXXZ
90-99	95.385	100.000	52	9	CODEGEN_REGALLOC	1.0	0	0	default/keygen_xbox	?swap@@YAXAAD0@Z
90-99	95.371	96.094	636	32	SOURCE_INSDEL	0.9814	1	0	default/TrackDir	?PostLoad@TrackDir@@UAAXAAVBinStream@@@Z
90-99	95.361	95.876	388	13	SOURCE_INSDEL	0.9588	0	0	default/AmbientOcclusion	?FindSplit_SAH@kdTreeNode@?$kdTree@VTriangle@@@@QAA_NABVBox@@ABV?$list@PAVTriangle@@V?$StlNodeAlloc@PAVTriangle@@@stlpmtx_std@@@stlpmtx_std@@@Z
90-99	95.357	95.357	224	3	SOURCE_INSDEL	0.9298	0	0	default/Rnd_Xbox	?Present@DxRnd@@QAAXXZ
90-99	95.349	95.349	344	4	CODEGEN_ORDERING	1.0	0	0	default/FilterCoeffs	?LowpassCoefficients@DSP@@YAXQAMMMM@Z
90-99	95.345	95.702	336	9	SOURCE_CALLCOUNT	0.9412	0	0	default/Character	?Save@Character@@UAAXAAVBinStream@@@Z
90-99	95.238	95.510	588	11	SOURCE_CALLCOUNT	0.9603	0	0	default/band3/game/RGTrainerPanel	?Handle@RGTrainerPanel@@UAA?AVDataNode@@PAVDataArray@@_N@Z
90-99	95.190	96.778	252	21	CODEGEN_ORDERING	1.0	0	2	default/Mesh	?Add@PatchVerts@@QAAXHAAVVertVector@RndMesh@@AAVVector3@@@Z
90-99	95.176	95.294	340	6	SOURCE_INSDEL	0.9529	0	0	default/LiveCameraInput	?_M_insert_overflow_aux@?$vector@VTextureStore@LiveCameraInput@@V?$StlNodeAlloc@VTextureStore@LiveCameraInput@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVTextureStore@LiveCameraInput@@ABV34@ABU__false_type@2@I_N@Z
90-99	95.172	95.172	232	4	SOURCE_INSDEL	0.918	0	0	default/PostProc	?SetEmulateFPS@ProcCounter@@AAAIH@Z
90-99	95.139	97.325	604	67	CODEGEN_ORDERING	1.0	0	4	default/band3/bandtrack/Track	?Poll@Track@@UAAXM@Z
90-99	95.107	95.493	1192	39	SOURCE_INSDEL	0.9703	0	1	default/OutfitConfig	?SetSkinTextures@OutfitConfig@@SAXPAVObjectDir@@0PAVBandCharDesc@@@Z
90-99	95.000	100.000	12	2	CODEGEN_REGALLOC	1.0	0	0	default/BandCamShot	?Load@FlowTrigger@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z
90-99	95.000	100.000	12	2	CODEGEN_REGALLOC	1.0	0	0	default/BandCharacter	?Handle@BandCharDesc@@$4PPPPPPPM@A@AA?AVDataNode@@PAVDataArray@@_N@Z
90-99	95.000	100.000	12	2	CODEGEN_REGALLOC	1.0	0	0	default/BandCharacter	?Load@BandCharDesc@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z
90-99	95.000	100.000	12	2	CODEGEN_REGALLOC	1.0	0	0	default/BandLeadMeter	?PreLoad@BandLeadMeter@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z
90-99	95.000	100.000	12	2	CODEGEN_REGALLOC	1.0	0	0	default/CharBoneDir	?PreLoad@CharBoneDir@@$4PPPPPPPM@A@AAXAAVBinStream@@@Z
90-99	95.000	100.000	12	2	CODEGEN_REGALLOC	1.0	0	0	default/LightPreset	??_ELightPreset@@$4PPPPPPPM@A@AAPAXI@Z
90-99	95.000	100.000	12	2	CODEGEN_REGALLOC	1.0	0	0	default/CharWeightable	?Handle@CharWeightable@@$4PPPPPPPM@A@AA?AVDataNode@@PAVDataArray@@_N@Z
90-99	95.000	96.296	216	13	SOURCE_INSDEL	0.9636	0	0	default/band3/meta_band/AccomplishmentManager	?GetScaledFanValue@AccomplishmentManager@@QAAHH@Z
90-99	95.000	100.000	12	2	CODEGEN_REGALLOC	1.0	0	0	default/band3/meta_band/MultiSelectListPanel	?Handle@MultiSelectListPanel@@$4PPPPPPPM@A@AA?AVDataNode@@PAVDataArray@@_N@Z
90-99	94.976	95.035	340	7	SOURCE_INSDEL	0.9659	2	0	default/InlineHelp	??1InlineHelp@@UAA@XZ
90-99	94.934	95.264	424	15	SOURCE_INSDEL	0.9722	0	1	default/BandLeadMeter	?PreLoad@BandLeadMeter@@UAAXAAVBinStream@@@Z
90-99	94.877	96.877	260	17	CODEGEN_ORDERING	1.0	3	0	default/Rot	?Set@Quat@Hmx@@QAAXABVVector3@@@Z
90-99	94.819	94.956	3656	77	SOURCE_INSDEL	0.9727	8	0	default/VocalTrackDir	?PostLoad@VocalTrackDir@@UAAXAAVBinStream@@@Z
90-99	94.767	95.116	344	11	SOURCE_INSDEL	0.9205	0	0	default/Bitmap	?ConvertColor@RndBitmap@@ABAXPBEAAE111@Z
90-99	94.748	94.964	556	20	SOURCE_INSDEL	0.9517	0	0	default/AccomplishmentPanel	?GetCareerLevel@AccomplishmentGroupProvider@@QBA?AVSymbol@@M@Z
90-99	94.724	95.949	392	33	SOURCE_INSDEL	0.9216	0	1	default/HamCamTransform	?_M_fill_insert_aux@?$vector@V?$ObjOwnerPtr@VCharClip@@@@V?$StlNodeAlloc@V?$ObjOwnerPtr@VCharClip@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$ObjOwnerPtr@VCharClip@@@@IABV3@ABU__false_type@2@@Z
90-99	94.716	95.455	352	17	CODEGEN_ORDERING	1.0	0	0	default/CustomizePanel	?PreviewMakeup@CustomizePanel@@QAAXVSymbol@@@Z
90-99	94.705	96.903	1192	123	SOURCE_CALLCOUNT	0.9667	0	1	default/Mesh	?OnSync@RndMesh@@MAAXH@Z
90-99	94.700	94.950	80	3	SOURCE_INSDEL	0.9524	0	0	default/Watcher	??$__destroy_range@PAU?$pair@PAVDataArray@@VDataNode@@@stlpmtx_std@@U12@@stlpmtx_std@@YAXPAU?$pair@PAVDataArray@@VDataNode@@@0@00@Z
90-99	94.688	94.706	2192	31	SOURCE_INSDEL	0.9909	1	0	default/VocalTrackDir	?UpdateTubeStyle@VocalTrackDir@@QAAXXZ
90-99	94.684	94.684	532	14	SOURCE_INSDEL	0.9925	7	0	default/system/rndobj/Rnd	??0Rnd@@QAA@XZ
90-99	94.659	99.780	164	22	SOURCE_ARGVAL	1.0	2	7	default/Mesh	?TransformNormal@@YA?AVVector3@@ABV1@ABVMatrix3@Hmx@@@Z
90-99	94.627	94.627	268	4	SOURCE_INSDEL	0.9559	0	0	default/MusicLibraryStore	??0MusicLibraryStore@@QAA@XZ
90-99	94.598	94.655	348	13	SOURCE_INSDEL	0.9326	0	0	default/StarDisplay	?PreLoad@StarDisplay@@UAAXAAVBinStream@@@Z
90-99	94.583	100.000	48	8	CODEGEN_REGALLOC	1.0	0	0	default/keygen_xbox	?roll@@YAHH@Z
90-99	94.533	94.600	300	5	SOURCE_INSDEL	0.9737	0	0	default/OverdriveMeter	?SyncProperty@OverdriveMeter@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
90-99	94.514	94.581	296	5	CODEGEN_ORDERING	1.0	1	0	default/DataFunc	?DataStringFlags@@YA?AVDataNode@@PAVDataArray@@@Z
90-99	94.494	94.524	672	11	CODEGEN_ORDERING	1.0	0	0	default/GemTrackResourceManager	?InitSmasherPlates@GemTrackResourceManager@@QAAXXZ
90-99	94.475	94.727	396	13	SOURCE_INSDEL	0.9238	0	0	default/LightPreset	?_M_insert_overflow_aux@?$vector@USpotlightDrawerEntry@LightPreset@@V?$StlNodeAlloc@USpotlightDrawerEntry@LightPreset@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUSpotlightDrawerEntry@LightPreset@@ABU34@ABU__false_type@2@I_N@Z
90-99	94.444	94.444	72	1	SOURCE_INSDEL	0.9474	0	0	default/Morph	??$?5UWeight@@@@YAAAVBinStreamRev@@AAV0@AAV?$Key@UWeight@@@@@Z
90-99	94.412	94.461	408	7	SOURCE_INSDEL	0.9333	0	0	default/TexBlendController	?GetBlendState@RndTexBlendController@@QBA?AW4BlendState@1@AAMM@Z
90-99	94.407	95.208	5164	267	SOURCE_INSDEL	0.9713	4	0	default/CharacterCreatorPanel	?Handle@CharacterCreatorPanel@@UAA?AVDataNode@@PAVDataArray@@_N@Z
90-99	94.397	94.483	232	5	SOURCE_INSDEL	0.9	0	0	default/MoveMgr	?insert_unique@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@H@3@U?$_Select1st@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@@stlpmtx_std@@QAA?AU?$pair@U?$_Rb_tree_iterator@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@priv@2@@stlpmtx_std@@_N@2@ABU?$pair@$$CBVSymbol@@H@2@@Z
90-99	94.370	97.304	184	17	SOURCE_ARGVAL	1.0	0	4	default/AmbientOcclusion	?TransformNormal@RndAmbientOcclusion@@IBAXABVVector3@@ABVMatrix3@Hmx@@AAV2@@Z
90-99	94.338	96.310	284	31	SOURCE_INSDEL	0.9718	0	1	default/Bitmap	?NearestColor@RndBitmap@@ABAEEEEE@Z
90-99	94.333	100.000	120	22	CODEGEN_REGALLOC	1.0	0	0	default/keygen_xbox	?mash@@YAXPAE0@Z
90-99	94.286	94.286	84	2	MIXED	0.8261	0	0	default/Song	?_M_create_node@?$_Rb_tree@HU?$less@H@stlpmtx_std@@U?$pair@$$CBHVSymbol@@@2@U?$_Select1st@U?$pair@$$CBHVSymbol@@@stlpmtx_std@@@2@U?$_MapTraitsT@U?$pair@$$CBHVSymbol@@@stlpmtx_std@@@priv@2@V?$StlNodeAlloc@U?$pair@$$CBHVSymbol@@@stlpmtx_std@@@2@@stlpmtx_std@@IAAPAU_Rb_tree_node_base@2@ABU?$pair@$$CBHVSymbol@@@2@@Z
90-99	94.265	99.776	196	31	SOURCE_ARGVAL	1.0	9	0	default/Rot	?MakeScale@@YAXABVMatrix3@Hmx@@AAVVector3@@@Z
90-99	94.176	95.055	3320	213	SOURCE_CALLCOUNT	0.9783	55	1	default/TexRenderer	?DrawToTexture@RndTexRenderer@@QAAXXZ
90-99	94.138	94.310	116	3	SOURCE_INSDEL	0.9	0	0	default/BandLabel	?Copy@BandLabel@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z
90-99	94.107	94.286	112	3	SOURCE_INSDEL	0.9643	0	0	default/SpotlightDrawer	?Init@SpotlightDrawer@@SAXXZ
90-99	94.044	94.118	272	5	SOURCE_CALLCOUNT	0.9444	0	0	default/SpectralAnalysis	?_M_fill_assign@?$vector@MV?$XboxAllocator@M@@@stlpmtx_std@@QAAXIABM@Z
90-99	94.040	95.360	2880	128	SOURCE_INSDEL	0.9754	7	13	default/FileMerger	?IKElbow@CharIKHand@@IAAXPAVRndTransformable@@0@Z
90-99	94.028	94.444	144	5	CODEGEN_ORDERING	1.0	0	0	default/SongData	?AddPhrase@SongData@@UAAXW4BeatmatchPhraseType@@HHMHMH@Z
90-99	93.931	94.448	116	5	SOURCE_INSDEL	0.9	0	0	default/JoypadClient	?Poll@JoypadClient@@AAAXXZ
90-99	93.889	94.444	72	3	SOURCE_INSDEL	0.9474	0	0	default/CustomizePanel	?IsLoaded@CustomizePanel@@UBA_NXZ
90-99	93.850	95.150	400	35	SOURCE_CALLCOUNT	0.9135	1	1	default/system/synth_xbox/Synth	?_M_insert_overflow_aux@?$vector@UXAUDIO2_SEND_DESCRIPTOR@@V?$StlNodeAlloc@UXAUDIO2_SEND_DESCRIPTOR@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUXAUDIO2_SEND_DESCRIPTOR@@ABU3@ABU__false_type@2@I_N@Z
90-99	93.786	93.786	412	8	SOURCE_INSDEL	0.8879	0	0	default/FileChecksum	?_M_insert_overflow_aux@?$vector@UChecksumData@@V?$StlNodeAlloc@UChecksumData@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUChecksumData@@ABU3@ABU__false_type@2@I_N@Z
90-99	93.731	93.731	104	5	SOURCE_INSDEL	0.8929	0	0	default/HamCamTransform	?_M_erase@?$vector@UNavItem@HamNavProvider@@V?$StlNodeAlloc@UNavItem@HamNavProvider@@@stlpmtx_std@@@stlpmtx_std@@IAAPAUNavItem@HamNavProvider@@PAU34@ABU__false_type@2@@Z
90-99	93.715	94.437	1136	48	SOURCE_INSDEL	0.972	0	0	default/Character	?Sort@CharPollableSorter@@QAAXAAV?$vector@PAVRndPollable@@V?$StlNodeAlloc@PAVRndPollable@@@stlpmtx_std@@@stlpmtx_std@@@Z
90-99	93.692	93.769	260	5	SOURCE_INSDEL	0.9697	0	0	default/system/bandobj/UnisonIcon	?SyncProperty@UnisonIcon@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
90-99	93.691	94.145	220	7	SOURCE_INSDEL	0.9643	2	0	default/ContextWrapper	?FailAllContexts@ContextWrapperPool@@QAAXXZ
90-99	93.691	94.597	1656	101	SOURCE_INSDEL	0.9647	6	0	default/PracticePanel	?Poll@PracticePanel@@UAAXXZ
90-99	93.649	93.912	1596	42	SOURCE_CALLCOUNT	0.98	0	0	default/CameraShot	?Handle@CamShot@@UAA?AVDataNode@@PAVDataArray@@_N@Z
90-99	93.636	94.000	440	15	SOURCE_INSDEL	0.982	0	0	default/PitchArrow	?PreLoad@PitchArrow@@UAAXAAVBinStream@@@Z
90-99	93.587	93.635	416	9	CODEGEN_ORDERING	1.0	2	0	default/Env	??0RndEnviron@@IAA@XZ
90-99	93.566	94.169	332	14	SOURCE_INSDEL	0.9419	3	0	default/CharClip	?_M_insert_overflow_aux@?$vector@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@V?$StlNodeAlloc@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@@2@@stlpmtx_std@@IAAXPAV?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@2@ABV32@ABU__false_type@2@I_N@Z
90-99	93.561	94.110	328	13	SOURCE_INSDEL	0.9405	2	0	default/MeshAnim	?_M_insert_overflow_aux@?$vector@V?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@V?$StlNodeAlloc@V?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAV?$Key@V?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@@@ABV3@ABU__false_type@2@I_N@Z
90-99	93.561	94.110	328	13	SOURCE_INSDEL	0.9405	2	0	default/CharHair	?_M_insert_overflow_aux@?$vector@UPoint@CharHair@@V?$StlNodeAlloc@UPoint@CharHair@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUPoint@CharHair@@ABU34@ABU__false_type@2@I_N@Z
90-99	93.548	93.548	124	2	CODEGEN_ORDERING	1.0	0	0	default/system/rndobj/Rnd	?OnToggleHeap@Rnd@@IAA?AVDataNode@@PBVDataArray@@@Z
90-99	93.537	93.823	700	17	SOURCE_INSDEL	0.9719	0	0	default/VocalTrackDir	?SetRange@VocalTrackDir@@QAAXMMH_N@Z
90-99	93.529	93.529	136	3	SOURCE_INSDEL	0.8611	0	0	default/Flow	??1?$vector@UNode@?$ObjPtrVec@VObject@Hmx@@VObjectDir@@@@V?$StlNodeAlloc@UNode@?$ObjPtrVec@VObject@Hmx@@VObjectDir@@@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
90-99	93.529	93.564	560	11	SOURCE_CALLCOUNT	0.9357	0	0	default/CameraShot	?LoadSubPart@@YAPAVRndTransformable@@AAVBinStreamRev@@PAVCamShot@@@Z
90-99	93.527	95.179	448	36	SOURCE_INSDEL	0.9224	0	0	default/GemTrack	?DrawBeatLines@GemTrack@@QAAXHH@Z
90-99	93.438	93.750	128	3	CODEGEN_ORDERING	1.0	0	0	default/WaitingUserGate	?GetWaitingUsers@OpenGateData@?A0xe564e51a@@QBAXAAV?$vector@PAVBandUser@@V?$StlNodeAlloc@PAVBandUser@@@stlpmtx_std@@@stlpmtx_std@@@Z
90-99	93.415	93.659	164	4	SOURCE_INSDEL	0.9524	0	0	default/CharData	?LoadPortrait@PrefabChar@@QAAXXZ
90-99	93.407	94.025	324	14	SOURCE_INSDEL	0.9405	3	0	default/FileMerger	?_M_insert_overflow_aux@?$vector@UPose@RndMorph@@V?$StlNodeAlloc@UPose@RndMorph@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUPose@RndMorph@@ABU34@ABU__false_type@2@I_N@Z
90-99	93.355	93.496	564	23	SOURCE_CALLCOUNT	0.9362	1	1	default/CharLipSyncDriver	?Load@CharLipSyncDriver@@UAAXAAVBinStream@@@Z
90-99	93.333	93.750	192	7	SOURCE_INSDEL	0.94	0	0	default/TrackPanelDir	?PostLoad@TrackPanelDir@@UAAXAAVBinStream@@@Z
90-99	93.333	93.333	120	2	CODEGEN_ORDERING	1.0	0	0	default/SynapseAPO	??0SynapseAPO@DSP@@QAA@XZ
90-99	93.333	93.333	96	2	SOURCE_INSDEL	0.96	0	0	default/SongLayout	??$__destroy_range_aux@V?$reverse_iterator@PAUMoveReplacer@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAUMoveReplacer@@@0@0ABU__false_type@0@@Z
90-99	93.333	93.333	132	3	SOURCE_INSDEL	0.8611	0	0	default/OriginalChoreoRemixer	??1?$vector@V?$set@PBVMoveParent@@U?$less@PBVMoveParent@@@stlpmtx_std@@V?$StlNodeAlloc@PBVMoveParent@@@3@@stlpmtx_std@@V?$StlNodeAlloc@V?$set@PBVMoveParent@@U?$less@PBVMoveParent@@@stlpmtx_std@@V?$StlNodeAlloc@PBVMoveParent@@@3@@stlpmtx_std@@@2@@stlpmtx_std@@QAA@XZ
90-99	93.333	93.333	72	2	MIXED	1.0	0	0	default/MicNull	?GetRecentBuf@MicNull@@UAAPAFAAH@Z
90-99	93.319	93.445	476	12	SOURCE_CALLCOUNT	0.9339	0	0	default/CharFaceServo	??0CharFaceServo@@IAA@XZ
90-99	93.292	93.292	96	3	SOURCE_INSDEL	0.96	0	0	default/MeshAnim	??$__destroy_range_aux@V?$reverse_iterator@PAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAV?$Key@V?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@@@@0@0ABU__false_type@0@@Z
90-99	93.279	93.279	488	11	SOURCE_INSDEL	0.8605	0	0	default/MoveMgr	?insert_unique@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@H@3@U?$_Select1st@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@3@@stlpmtx_std@@QAA?AU?$_Rb_tree_iterator@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@H@stlpmtx_std@@@priv@2@@2@U32@ABU?$pair@$$CBVSymbol@@H@2@@Z
90-99	93.263	93.515	396	15	SOURCE_INSDEL	0.8879	0	0	default/CharLipSync	?_M_insert_overflow_aux@?$vector@VBurst@RndParticleSys@@V?$StlNodeAlloc@VBurst@RndParticleSys@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVBurst@RndParticleSys@@ABV34@ABU__false_type@2@I_N@Z
