# sympair queue -- rows realizable by relocation-NAME correction alone.
# Generated by tools/sympair_queue.py (lane W7-SYMPAIR, from W2-ENGINE's charged.py/sweep.py).
# ⚠ A pair here is EITHER a wrong map name (fixable, pays) OR an ICF fold
#   (irreducible). The metric CANNOT separate them -- adjudicate on retail
#   bytes with tools/retail_callers.py using tgt_addr below.
# size_if_it_crosses = bytes this row adds to matched_code IF every pair is fixed.
# pair_class: FOLD_FANIN=irreducible ICF survivor · RECIPROCAL=transposed
#   map bijection (a fold cannot transpose across two addresses) ·
#   OURS_UNMAPPED=our callee has no retail address (identification backlog).
# map_arbitrary: target addr is in the map's own _bijection_arbitrary/_icf_arbitrary list.
size	fuzzy	mpn	class	pair_class	map_arbitrary	unit	categories	symbol	n_pairs	sites	tgt_addr	target_symbol	our_symbol
1496	99.98663	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/SongSortMgr	game	?GetRandomSongs@SongSortMgr@@QAA_NHPAV?$vector@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@PAV?$vector@HV?$StlNodeAlloc@H@stlpmtx_std@@@3@00_N2@Z	1	1	0x823e1060	??$__find@PBHH@stlpmtx_std@@YAPBHPBH0ABHABUrandom_access_iterator_tag@0@@Z	??$__find@PAHH@stlpmtx_std@@YAPAHPAH0ABHABUrandom_access_iterator_tag@0@@Z
1472	99.94566	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/system/obj/Utl	engine	?CopyTypeProperties@@YAXPAVObject@Hmx@@0@Z	1	4	0x824e1858	??$_S_sort@IV?$StlNodeAlloc@I@stlpmtx_std@@U?$less@I@2@@stlpmtx_std@@YAXAAV?$list@IV?$StlNodeAlloc@I@stlpmtx_std@@@0@U?$less@I@0@@Z	??$_S_sort@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@U?$less@VSymbol@@@3@@stlpmtx_std@@YAXAAV?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@0@U?$less@VSymbol@@@0@@Z
1432	99.97207	100.000	SYMPAIR_ONLY_2	OURS_UNMAPPED	no	default/band3/game/Player	game	?LocalSetEnabledState@Player@@UAAXW4EnabledState@@HPAVBandUser@@_N@Z	2	1	0x82677450	?OnPlayerRemoved@Game@@QAAXPAVPlayer@@@Z	?OnPlayerSaved@Game@@QAAXPAVPlayer@@@Z
1432	99.97207	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/band3/game/Player	game	?LocalSetEnabledState@Player@@UAAXW4EnabledState@@HPAVBandUser@@_N@Z	2	1	0x82441658	?push_back@?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@QAAXABVVector2@@@Z	?push_back@?$vector@VExtent@@V?$StlNodeAlloc@VExtent@@@stlpmtx_std@@@stlpmtx_std@@QAAXABVExtent@@@Z
1400	99.98572	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/Text	engine	?Load@RndText@@UAAXAAVBinStream@@@Z	1	1	0x8232dc20	??1?$ObjPtrList@VCharInterest@@VObjectDir@@@@UAA@XZ	??1?$ObjPtrList@VObject@Hmx@@VObjectDir@@@@UAA@XZ
1392	99.98563	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/band3/tour/TourChallengeResultsPanel	game	?Handle@TourChallengeResultsPanel@@UAA?AVDataNode@@PAVDataArray@@_N@Z	1	1	0x8235bf00	??$__copy_ptrs@PBHPAH@stlpmtx_std@@YAPAHPBH0PAHABU__true_type@0@@Z	?GetQuest@Tour@@QAAPAVQuest@@XZ
1380	99.98550	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/TexRenderer	engine	?SyncProperty@RndTexRenderer@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	1	1	0x8235c2e0	?SyncProperty@Tour@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	?SyncProperty@Object@Hmx@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
1364	99.97067	100.000	SYMPAIR_ONLY_2	OURS_UNMAPPED	no	default/VocalPlayer	game	??0VocalPlayer@@QAA@PAVBandUser@@PAVBeatMaster@@PAVBand@@HPAVPerformer@@H@Z	2	1	0x826a75c8	??0GemPlayer@@QAA@PAVBandUser@@PAVBeatMaster@@PAVBand@@HPAVBandPerformer@@@Z	??0Player@@QAA@PAVBandUser@@PAVBand@@HPAVBeatMaster@@@Z
1364	99.97067	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/VocalPlayer	game	??0VocalPlayer@@QAA@PAVBandUser@@PAVBeatMaster@@PAVBand@@HPAVPerformer@@H@Z	2	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVSinger@@V?$StlNodeAlloc@PAVSinger@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVSinger@@@Z
1336	99.91018	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/Geo	engine	?CheckBSPTree@@YA_NPBVBSPNode@@ABVBox@@@Z	1	6	0x82656ac8	?resize@?$vector@VStreakInfo@Stats@@V?$StlNodeAlloc@VStreakInfo@Stats@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVStreakInfo@Stats@@@Z	?resize@?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABVVector2@@@Z
1324	99.98489	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/CharClipSet	engine	?PostLoad@CharClipSet@@UAAXAAVBinStream@@@Z	1	1	0x822873d0	??$__uninitialized_copy@PAVRangeShift@GemTrack@@PAV12@@stlpmtx_std@@YAPAVRangeShift@GemTrack@@PAV12@00ABU__false_type@0@@Z	??E?$ObjDirItr@VCharClip@@@@QAAAAV0@XZ
1304	99.98467	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/band3/bandtrack/Gem	game	?SyncProperty@OutfitConfig@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	1	1	0x822a9770	??$PropSync@VTransformArea@@@@YA_NAAV?$ObjVector@VTransformArea@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	??$PropSync@VMatSwap@OutfitConfig@@@@YA_NAAV?$ObjVector@VMatSwap@OutfitConfig@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
1288	99.98447	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/CharClipSet	engine	?SetFrame@CharClipSet@@UAAXMM@Z	1	1	0x827be188	?find@FixedString@@QBAIPBD@Z	?find@String@@QBAIPBD@Z
1244	99.98392	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/CalibrationPanel	game	?SyncProperty@CalibrationPanel@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	1	1	0x8235c2e0	?SyncProperty@Tour@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	?SyncProperty@Object@Hmx@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
1236	99.95145	100.000	SYMPAIR_ONLY_3	FOLD_FANIN	no	default/network/net/NetSession	network	?OnMsg@NetSession@@QAA_NABVJoinRequestMsg@@@Z	3	1	0x823e4630	??0?$vector@VVector3@@V?$StlNodeAlloc@VVector3@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV01@@Z	??0?$vector@VUserGuid@@V?$StlNodeAlloc@VUserGuid@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV01@@Z
1236	99.95145	100.000	SYMPAIR_ONLY_3	FOLD_FANIN	no	default/network/net/NetSession	network	?OnMsg@NetSession@@QAA_NABVJoinRequestMsg@@@Z	3	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVUser@@V?$StlNodeAlloc@PAVUser@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVUser@@@Z
1236	99.95145	100.000	SYMPAIR_ONLY_3	FOLD_FANIN	no	default/network/net/NetSession	network	?OnMsg@NetSession@@QAA_NABVJoinRequestMsg@@@Z	3	1	0x82788308	?push_back@?$vector@VGemInProgress@SongParser@@V?$StlNodeAlloc@VGemInProgress@SongParser@@@stlpmtx_std@@@stlpmtx_std@@QAAXABVGemInProgress@SongParser@@@Z	?push_back@?$vector@VUserGuid@@V?$StlNodeAlloc@VUserGuid@@@stlpmtx_std@@@stlpmtx_std@@QAAXABVUserGuid@@@Z
1228	99.83714	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/OvershellPartSelectProvider	game	?Reload@OvershellPartSelectProvider@@QAAXW4ControllerType@@PAVBandUser@@@Z	1	10	0x82b6aa10	?push_back@?$vector@UWeightedEntry@@V?$StlNodeAlloc@UWeightedEntry@@@stlpmtx_std@@@stlpmtx_std@@QAAXABUWeightedEntry@@@Z	?push_back@?$vector@VPartSelectEntry@OvershellPartSelectProvider@@V?$StlNodeAlloc@VPartSelectEntry@OvershellPartSelectProvider@@@stlpmtx_std@@@stlpmtx_std@@QAAXABVPartSelectEntry@OvershellPartSelectProvider@@@Z
1220	99.96722	100.000	SYMPAIR_ONLY_2	OURS_UNMAPPED	no	default/band3/game/RGTrainerPanel	game	?InitFretSteps@RGTrainerPanel@@QAAXABVGameGem@@@Z	2	1	0x826f1080	?Draw@RndGroup@@QAAXXZ	?GetFinger@FretHand@@QBAXIAAH00@Z
1220	99.96722	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/band3/game/RGTrainerPanel	game	?InitFretSteps@RGTrainerPanel@@QAAXABVGameGem@@@Z	2	1	0x824416d0	?push_back@?$vector@UPressRec@@V?$StlNodeAlloc@UPressRec@@@stlpmtx_std@@@stlpmtx_std@@QAAXABUPressRec@@@Z	?push_back@?$vector@VFingerStep@RGTrainerPanel@@V?$StlNodeAlloc@VFingerStep@RGTrainerPanel@@@stlpmtx_std@@@stlpmtx_std@@QAAXABVFingerStep@RGTrainerPanel@@@Z
1188	99.94949	100.000	SYMPAIR_ONLY_3	UNKNOWN	no	default/AccomplishmentSongConditional	game	?CheckConditionsForSong@AccomplishmentSongConditional@@UBA_NPAVSongStatusMgr@@VSymbol@@@Z	3	1	0x82669a18	?CheckStarsCondition@AccomplishmentSongConditional@@QBA_NPAVSongStatusMgr@@VSymbol@@ABUAccomplishmentCondition@@@Z	?CheckStreakCondition@AccomplishmentSongConditional@@QBA_NPAVSongStatusMgr@@VSymbol@@ABUAccomplishmentCondition@@@Z
1188	99.94949	100.000	SYMPAIR_ONLY_3	FOLD_FANIN	no	default/AccomplishmentSongConditional	game	?CheckConditionsForSong@AccomplishmentSongConditional@@UBA_NPAVSongStatusMgr@@VSymbol@@@Z	3	1	0x82669a98	?CheckStreakCondition@AccomplishmentSongConditional@@QBA_NPAVSongStatusMgr@@VSymbol@@ABUAccomplishmentCondition@@@Z	?CheckAwesomesCondition@AccomplishmentSongConditional@@QBA_NPAVSongStatusMgr@@VSymbol@@ABUAccomplishmentCondition@@@Z
1188	99.94949	100.000	SYMPAIR_ONLY_3	FOLD_FANIN	no	default/AccomplishmentSongConditional	game	?CheckConditionsForSong@AccomplishmentSongConditional@@UBA_NPAVSongStatusMgr@@VSymbol@@@Z	3	1	0x82669a98	?CheckStreakCondition@AccomplishmentSongConditional@@QBA_NPAVSongStatusMgr@@VSymbol@@ABUAccomplishmentCondition@@@Z	?CheckHoposPercentCondition@AccomplishmentSongConditional@@QBA_NPAVSongStatusMgr@@VSymbol@@ABUAccomplishmentCondition@@@Z
1188	99.88216	100.000	SYMPAIR_ONLY_4	FOLD_FANIN	no	default/band3/meta_band/PrefabMgr	game	??0PrefabMgr@@QAA@XZ	4	4	0x822d8cc0	??1?$vector@UNode@?$ObjPtrVec@VObject@Hmx@@VObjectDir@@@@V?$StlNodeAlloc@UNode@?$ObjPtrVec@VObject@Hmx@@VObjectDir@@@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$vector@VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1188	99.88216	100.000	SYMPAIR_ONLY_4	FOLD_FANIN	no	default/band3/meta_band/PrefabMgr	game	??0PrefabMgr@@QAA@XZ	4	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVBandCharDesc@@V?$StlNodeAlloc@PAVBandCharDesc@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVBandCharDesc@@@Z
1188	99.88216	100.000	SYMPAIR_ONLY_4	FOLD_FANIN	no	default/band3/meta_band/PrefabMgr	game	??0PrefabMgr@@QAA@XZ	4	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVCharCreatorPrefab@PrefabMgr@@V?$StlNodeAlloc@PAVCharCreatorPrefab@PrefabMgr@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVCharCreatorPrefab@PrefabMgr@@@Z
1188	99.88216	100.000	SYMPAIR_ONLY_4	FOLD_FANIN	no	default/band3/meta_band/PrefabMgr	game	??0PrefabMgr@@QAA@XZ	4	1	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVPrefabChar@@V?$StlNodeAlloc@PAVPrefabChar@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVPrefabChar@@@Z
1168	99.98288	100.000	SYMPAIR_ONLY_1	UNKNOWN	yes	default/band3/game/PerfectOverdriveTracker	game	?TranslateRelativeTargets@PerfectOverdriveTracker@@UAAXXZ	1	1	0x82684fa8	?GetDrumFillInfo@SongDB@@QBAPAVDrumFillInfo@@H@Z	?GetVocalNoteList@SongDB@@QBAPAVVocalNoteList@@H@Z
1148	99.98258	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/FileMerger	engine	?NotifyFileLoaded@FileMerger@@IAAPAUMerger@1@PAVLoader@@PAVObjectDir@@@Z	1	1	0x822873d0	??$__uninitialized_copy@PAVRangeShift@GemTrack@@PAV12@@stlpmtx_std@@YAPAVRangeShift@GemTrack@@PAV12@00ABU__false_type@0@@Z	??E?$ObjDirItr@VCharClip@@@@QAAAAV0@XZ
1120	99.89286	100.000	SYMPAIR_ONLY_5	UNKNOWN	no	default/OutfitConfig	engine	?Load@OutfitConfig@@UAAXAAVBinStream@@@Z	5	2	0x822a79a8	??$?5V?$ObjOwnerPtr@VCharClip@@@@@@YAAAVBinStream@@AAV0@AAV?$ObjVector@V?$ObjOwnerPtr@VCharClip@@@@@@@Z	??$?5V?$ObjPtr@VRndDir@@@@@@YAAAVBinStream@@AAV0@AAV?$ObjVector@V?$ObjPtr@VRndDir@@@@@@@Z
1120	99.89286	100.000	SYMPAIR_ONLY_5	OURS_UNMAPPED	no	default/OutfitConfig	engine	?Load@OutfitConfig@@UAAXAAVBinStream@@@Z	5	1	0x822a9ec0	??$?5VSongPattern@@V?$StlNodeAlloc@VSongPattern@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@VSongPattern@@V?$StlNodeAlloc@VSongPattern@@@stlpmtx_std@@@stlpmtx_std@@@Z	??$?5VMeshAO@OutfitConfig@@V?$StlNodeAlloc@VMeshAO@OutfitConfig@@@stlpmtx_std@@@@YAAAVBinStream@@AAV0@AAV?$vector@VMeshAO@OutfitConfig@@V?$StlNodeAlloc@VMeshAO@OutfitConfig@@@stlpmtx_std@@@stlpmtx_std@@@Z
1120	99.89286	100.000	SYMPAIR_ONLY_5	FOLD_FANIN	no	default/OutfitConfig	engine	?Load@OutfitConfig@@UAAXAAVBinStream@@@Z	5	1	0x822d8cc0	??1?$vector@UNode@?$ObjPtrVec@VObject@Hmx@@VObjectDir@@@@V?$StlNodeAlloc@UNode@?$ObjPtrVec@VObject@Hmx@@VObjectDir@@@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$vector@V?$ObjPtr@VRndDir@@@@V?$StlNodeAlloc@V?$ObjPtr@VRndDir@@@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1120	99.89286	100.000	SYMPAIR_ONLY_5	OURS_UNMAPPED	no	default/OutfitConfig	engine	?Load@OutfitConfig@@UAAXAAVBinStream@@@Z	5	1	0x822a7610	??4?$ObjVector@VTransformCrowd@@@@QAAXABV0@@Z	??4?$ObjVector@V?$ObjPtr@VRndTex@@@@@@QAAXABV0@@Z
1120	99.89286	100.000	SYMPAIR_ONLY_5	OURS_UNMAPPED	no	default/OutfitConfig	engine	?Load@OutfitConfig@@UAAXAAVBinStream@@@Z	5	1	0x822aa310	?resize@?$ObjVector@VTransformArea@@@@QAAXI@Z	?resize@?$ObjVector@VMatSwap@OutfitConfig@@@@QAAXI@Z
1116	99.98208	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/SongSectionController	engine	?SyncProperty@SongSectionController@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	1	1	0x8235c2e0	?SyncProperty@Tour@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	?SyncProperty@Object@Hmx@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
1116	99.96416	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/CharBoneDir	engine	?MergeCharacter@CharBoneDir@@IAAXABVFilePath@@@Z	1	2	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVRndTransformable@@V?$StlNodeAlloc@PAVRndTransformable@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVRndTransformable@@U?$_Nonconst_traits@PAVRndTransformable@@@stlpmtx_std@@@2@U32@ABQAVRndTransformable@@@Z
1084	99.98155	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/CharEyes	engine	?Load@CharEyes@@UAAXAAVBinStream@@@Z	1	1	0x8238a450	??$?5UEyeDesc@CharEyes@@@@YAAAVBinStream@@AAVBinStreamRev@@AAV?$ObjVector@UEyeDesc@CharEyes@@@@@Z	??$?5UEyeDesc@CharEyes@@@@YAAAVBinStream@@AAV0@AAV?$ObjVector@UEyeDesc@CharEyes@@@@@Z
1080	99.98148	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	yes	default/LabelNumberTicker	engine	?SyncProperty@LabelNumberTicker@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	1	1	0x8227ce58	?SetObjConcrete@?$ObjRefConcrete@VBandCharacter@@VObjectDir@@@@QAAXPAVBandCharacter@@@Z	?SetObjConcrete@?$ObjRefConcrete@VUILabel@@VObjectDir@@@@QAAXPAVUILabel@@@Z
1080	99.96296	100.000	SYMPAIR_ONLY_2	UNKNOWN	no	default/TrackWatcherImpl	engine	??0TrackWatcherImpl@@QAA@HABVUserGuid@@HPAVSongData@@PAVGameGemList@@PAVTrackWatcherParent@@PAVDataArray@@H@Z	2	1	0x822df4d8	?_M_fill_insert@?$vector@PAMV?$StlNodeAlloc@PAM@stlpmtx_std@@@stlpmtx_std@@AAAXPAPAMIABQAM@Z	?_M_fill_insert@?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@AAAXPAMIABM@Z
1080	99.96296	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/TrackWatcherImpl	engine	??0TrackWatcherImpl@@QAA@HABVUserGuid@@HPAVSongData@@PAVGameGemList@@PAVTrackWatcherParent@@PAVDataArray@@H@Z	2	1	0x827eb0b8	?_M_fill_insert@?$vector@UNote@MidiParser@@V?$StlNodeAlloc@UNote@MidiParser@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAUNote@MidiParser@@IABU34@@Z	?_M_fill_insert@?$vector@UGemInProgress@@V?$StlNodeAlloc@UGemInProgress@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAUGemInProgress@@IABU3@@Z
1052	99.73384	100.000	SYMPAIR_ONLY_1	UNKNOWN	no	default/Env_NG	engine	?UpdateOverlay@NgRnd@@MAAMPAVRndOverlay@@M@Z	1	14	0x8229d148	??$MakeString@PBDPBD@@YAPBDPBD00@Z	??$MakeString@HH@@YAPBDPBDHH@Z
1048	99.98092	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/CharHair	engine	?SyncProperty@CharHair@@UAA_NAAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	1	1	0x823aae58	??$PropSync@UDynamicPropertyEntry@Flow@@@@YA_NAAV?$ObjVector@UDynamicPropertyEntry@Flow@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	??$PropSync@VStrand@CharHair@@@@YA_NAAV?$ObjVector@VStrand@CharHair@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z
1040	99.61539	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/FingerShape	engine	??0FingerShape@@QAA@PAVRndDir@@@Z	1	20	0x82b5f808	?push_back@?$vector@PAVChatReceiver@@V?$StlNodeAlloc@PAVChatReceiver@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVChatReceiver@@@Z	?push_back@?$vector@PAVRndAnimatable@@V?$StlNodeAlloc@PAVRndAnimatable@@@stlpmtx_std@@@stlpmtx_std@@QAAXABQAVRndAnimatable@@@Z
1040	99.98077	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/AmbientOcclusion	engine	?BuildTrees@RndAmbientOcclusion@@QAAXW4Quality@1@@Z	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@PAVTriangle@@V?$StlNodeAlloc@PAVTriangle@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVTriangle@@U?$_Nonconst_traits@PAVTriangle@@@stlpmtx_std@@@2@U32@ABQAVTriangle@@@Z
1036	99.98070	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/band3/game/Game	game	?Poll@Game@@QAAXXZ	1	1	0x826c91c8	?Poll@VocalGuidePitch@@QAAXM@Z	?fn_826C91C8@@YAXPAXM@Z
1008	99.98016	100.000	SYMPAIR_ONLY_1	OURS_UNMAPPED	no	default/SongParser	engine	?OnGemEnd@SongParser@@QAAXHE@Z	1	1	0x827c9110	?Init@Movie@@SAXXZ	?TickToMs@@YAMM@Z
1008	99.98016	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/BandCharacter	engine	?BandInit@@YAXXZ	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@P6AXXZV?$StlNodeAlloc@P6AXXZ@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@P6AXXZU?$_Nonconst_traits@P6AXXZ@stlpmtx_std@@@2@U32@ABQ6AXXZ@Z
996	99.95984	100.000	SYMPAIR_ONLY_2	RECIPROCAL	no	default/PropAnim	engine	?LoadPre7@RndPropAnim@@IAAXAAVBinStreamRev@@@Z	2	1	0x8242e210	??$?5V?$Key@VVector3@@@@V?$StlNodeAlloc@V?$Key@VVector3@@@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@V?$Key@VVector3@@@@V?$StlNodeAlloc@V?$Key@VVector3@@@@@stlpmtx_std@@@stlpmtx_std@@@Z	??$?5V?$Key@VColor@Hmx@@@@V?$StlNodeAlloc@V?$Key@VColor@Hmx@@@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@V?$Key@VColor@Hmx@@@@V?$StlNodeAlloc@V?$Key@VColor@Hmx@@@@@stlpmtx_std@@@stlpmtx_std@@@Z
996	99.95984	100.000	SYMPAIR_ONLY_2	FOLD_FANIN	no	default/PropAnim	engine	?LoadPre7@RndPropAnim@@IAAXAAVBinStreamRev@@@Z	2	1	0x8242e210	??$?5V?$Key@VVector3@@@@V?$StlNodeAlloc@V?$Key@VVector3@@@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@V?$Key@VVector3@@@@V?$StlNodeAlloc@V?$Key@VVector3@@@@@stlpmtx_std@@@stlpmtx_std@@@Z	??$?5V?$Key@VQuat@Hmx@@@@V?$StlNodeAlloc@V?$Key@VQuat@Hmx@@@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$vector@V?$Key@VQuat@Hmx@@@@V?$StlNodeAlloc@V?$Key@VQuat@Hmx@@@@@stlpmtx_std@@@stlpmtx_std@@@Z
980	99.97959	100.000	SYMPAIR_ONLY_1	FOLD_FANIN	no	default/band3/game/Game	game	?GameInit@@YAXXZ	1	1	0x823d14c0	?insert@?$list@PAVCharClip@@V?$StlNodeAlloc@PAVCharClip@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@PAVCharClip@@U?$_Nonconst_traits@PAVCharClip@@@stlpmtx_std@@@2@U32@ABQAVCharClip@@@Z	?insert@?$list@P6AXXZV?$StlNodeAlloc@P6AXXZ@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@P6AXXZU?$_Nonconst_traits@P6AXXZ@stlpmtx_std@@@2@U32@ABQ6AXXZ@Z
976	99.95901	100.000	SYMPAIR_ONLY_2	OURS_UNMAPPED	no	default/VocalTrackDir	engine	?Copy@VocalTrackDir@@UAAXPBVObject@Hmx@@W4CopyType@23@@Z	2	1	0x822fc180	??4?$_Rb_tree@GU?$less@G@stlpmtx_std@@U?$pair@$$CBGUCharInfo@RndFont@@@2@U?$_Select1st@U?$pair@$$CBGUCharInfo@RndFont@@@stlpmtx_std@@@2@U?$_MapTraitsT@U?$pair@$$CBGUCharInfo@RndFont@@@stlpmtx_std@@@priv@2@V?$StlNodeAlloc@U?$pair@$$CBGUCharInfo@RndFont@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAAAV01@ABV01@@Z	??4?$_Rb_tree@HU?$less@H@stlpmtx_std@@U?$pair@$$CBHVColor@Hmx@@@2@U?$_Select1st@U?$pair@$$CBHVColor@Hmx@@@stlpmtx_std@@@2@U?$_MapTraitsT@U?$pair@$$CBHVColor@Hmx@@@stlpmtx_std@@@priv@2@V?$StlNodeAlloc@U?$pair@$$CBHVColor@Hmx@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAAAV01@ABV01@@Z
