cluster_id	unit	shared_type	rows	bytes	regclean_rows	bands	sym	billed	fuzzy	n_charged	nreg	src
195	default/DuplicatedObject	Quazal	4	556	0	16+,7-15	?IsInDuplicationSet@DuplicatedObject@Quazal@@QBA_NVDOHandle@2@@Z	84	1.238	34	20	src/network/ObjDup/DuplicatedObject.cpp
195	default/DuplicatedObject	Quazal	4	556	0	16+,7-15	?SetInitialState@DuplicatedObject@Quazal@@QAAXABVQEvent@StateMachine@2@@Z	28	10.571	9	5	src/network/ObjDup/DuplicatedObject.cpp
196	default/Shader		1	544	0	16+	?CalcShaderOpts@RndShaderParticles@@MAA_KPAVNgMat@@W4ShaderType@@_N@Z	544	38.559	131	40	src/system/rndobj/Shader.cpp
197	default/NetworkEmulator		1	544	0	16+	??0NetworkEmulator@@QAA@XZ	544	48.169	97	15	src/network/net/NetworkEmulator.cpp
198	default/system/rndobj/Utl		1	540	0	16+	?SetBloomBlurWeightsStreak@@YAX_NMMMHM@Z	540	84.496	36	12	src/system/rndobj/Utl.cpp
199	default/Group		1	540	0	7-15	??0RndGroup@@IAA@XZ	540	95.556	15	3	src/system/rndobj/Group.cpp
200	default/system/rndobj/Rnd		1	532	1	7-15	??0Rnd@@QAA@XZ	532	94.684	14	0	src/system/rndobj/Rnd.cpp
201	default/GemTrackDir	GemTrackDir	2	532	0	16+	?SetPitch@GemTrackDir@@QAAXM@Z	380	67.989	39	3	src/system/bandobj/GemTrackDir.cpp
201	default/GemTrackDir	GemTrackDir	2	532	0	16+	?SetPlayerLocal@GemTrackDir@@UAAXM@Z	152	65.211	20	1	src/system/bandobj/GemTrackDir.cpp
202	default/PitchCorrectedVoice		1	528	0	16+	?GetCorrection@PitchCorrectedVoice@Synapse@DSP@@QAAMXZ	528	96.667	26	28	src/system/synth_xbox/PitchCorrectedVoice.cpp
203	default/CharLookAt		1	528	0	16+	??0CharLookAt@@IAA@XZ	528	73.303	62	28	src/system/char/CharLookAt.cpp
204	default/system/synth_xbox/Synth	UXAUDIO2_SEND_DESCRIPTOR	2	528	0	16+	?_M_insert_overflow_aux@?$vector@UXAUDIO2_SEND_DESCRIPTOR@@V?$StlNodeAlloc@UXAUDIO2_SEND_DESCRIPTOR@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUXAUDIO2_SEND_DESCRIPTOR@@ABU3@ABU__false_type@2@I_N@Z	400	93.750	37	26	src/system/synth_xbox/Synth.cpp
204	default/system/synth_xbox/Synth	UXAUDIO2_SEND_DESCRIPTOR	2	528	0	16+	?push_back@?$vector@UXAUDIO2_SEND_DESCRIPTOR@@V?$StlNodeAlloc@UXAUDIO2_SEND_DESCRIPTOR@@@stlpmtx_std@@@stlpmtx_std@@QAAXABUXAUDIO2_SEND_DESCRIPTOR@@@Z	128	53.812	27	14	src/system/synth_xbox/Synth.cpp
205	default/CharLipSync	RndParticleSys;VBurst	2	516	1	7-15	?_M_insert_overflow_aux@?$vector@VBurst@RndParticleSys@@V?$StlNodeAlloc@VBurst@RndParticleSys@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVBurst@RndParticleSys@@ABV34@ABU__false_type@2@I_N@Z	396	93.263	15	0	src/system/char/CharLipSync.cpp
205	default/CharLipSync	RndParticleSys;VBurst	2	516	1	7-15	?push_back@?$vector@VBurst@RndParticleSys@@V?$StlNodeAlloc@VBurst@RndParticleSys@@@stlpmtx_std@@@stlpmtx_std@@QAAXABVBurst@RndParticleSys@@@Z	120	59.433	15	2	src/system/char/CharLipSync.cpp
206	default/EventTrigger	EventTrigger	3	516	0	16+,7-15	??0Anim@EventTrigger@@QAA@PAVObject@Hmx@@@Z	188	62.915	30	12	src/system/rndobj/EventTrigger.cpp
206	default/EventTrigger	EventTrigger	3	516	0	16+,7-15	??4?$list@UProxyCall@EventTrigger@@V?$StlNodeAlloc@UProxyCall@EventTrigger@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	188	89.596	27	21	src/system/rndobj/EventTrigger.cpp
206	default/EventTrigger	EventTrigger	3	516	0	16+,7-15	?CleanupEventCase@EventTrigger@@IAAXAAV?$list@VSymbol@@V?$StlNodeAlloc@VSymbol@@@stlpmtx_std@@@stlpmtx_std@@@Z	140	88.429	12	8	src/system/rndobj/EventTrigger.cpp
207	default/Geo		1	512	0	16+	?Clip@@YAXABVPolygon@Hmx@@ABVRay@2@AAV12@@Z	512	97.609	20	20	src/system/math/Geo.cpp
208	default/MemcardMgr_Xbox		1	508	1	16+	?ThreadCall_SaveGame@MemcardMgr@@AAA?AW4MCResult@@XZ	508	87.480	19	0	src/system/meta/MemcardMgr_Xbox.cpp
209	default/TrackWatcherImpl		1	508	0	16+	?Load@RndParticleSysAnim@@UAAXAAVBinStream@@@Z	508	68.126	83	11	src/system/beatmatch/TrackWatcherImpl.cpp
210	default/Bitmap		1	504	0	16+	?DecodeDxt5Alpha@@YAXPAEHHAAE@Z	504	75.603	97	67	src/system/rndobj/Bitmap.cpp
211	default/FocusTracker		1	504	1	4-6	?GetNextFocusPlayer@FocusTracker@@UBA?AUTrackerPlayerID@@ABU2@MAA_N@Z	504	98.198	6	0	src/band3/game/FocusTracker.cpp
212	default/Trans		1	496	0	16+	??0RndTransformable@@IAA@XZ	496	36.524	118	36	src/system/rndobj/Trans.cpp
213	default/SpectralAnalysis		1	496	0	16+	?Analyze@SpectralAnalysis@DSP@@QAAXPBMPAM@Z	496	70.403	77	62	src/system/synth_xbox/SpectralAnalysis.cpp
214	default/SpotlightDrawer_NG	SpotlightDrawer;VSpotMeshEntry	2	492	0	16+,7-15	?_M_fill_insert_aux@?$vector@VSpotMeshEntry@SpotlightDrawer@@V?$StlNodeAlloc@VSpotMeshEntry@SpotlightDrawer@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVSpotMeshEntry@SpotlightDrawer@@IABV34@ABU__false_type@2@@Z	396	97.121	14	15	src/system/world/SpotlightDrawer_NG.cpp
214	default/SpotlightDrawer_NG	SpotlightDrawer;VSpotMeshEntry	2	492	0	16+,7-15	?_M_erase@?$vector@VSpotMeshEntry@SpotlightDrawer@@V?$StlNodeAlloc@VSpotMeshEntry@SpotlightDrawer@@@stlpmtx_std@@@stlpmtx_std@@IAAPAVSpotMeshEntry@SpotlightDrawer@@PAV34@0ABU__false_type@2@@Z	96	87.292	16	21	src/system/world/SpotlightDrawer_NG.cpp
215	default/Anim		1	492	0	16+	??0AnimTask@@QAA@PAVRndAnimatable@@MMM_NM@Z	492	80.561	65	53	src/system/rndobj/Anim.cpp
216	default/CharDriver		1	488	0	16+	??0CharDriver@@IAA@XZ	488	85.836	37	16	src/system/char/CharDriver.cpp
217	default/MidiParser		1	484	0	7-15	?PushIdle@MidiParser@@AAAXMMHVSymbol@@@Z	484	98.017	14	6	src/system/midi/MidiParser.cpp
218	default/CharFaceServo		1	476	0	7-15	??0CharFaceServo@@IAA@XZ	476	93.319	12	3	src/system/char/CharFaceServo.cpp
219	default/band3/meta_band/SongSort		1	472	0	16+	?GetUserFontChar@@YAPBDPAVBandUser@@PAVMetaPerformer@@H@Z	472	54.381	82	32	src/band3/meta_band/SongSort.cpp
220	default/TrackDir		1	468	1	<=3	??1TrackDir@@UAA@XZ	468	99.145	1	0	src/system/track/TrackDir.cpp
221	default/DirLoader		1	464	0	16+	??0DirLoader@@QAA@ABVFilePath@@W4LoaderPos@@PAVCallback@Loader@@PAVBinStream@@PAVObjectDir@@_N@Z	464	38.638	101	27	src/system/obj/DirLoader.cpp
222	default/DataNode		1	464	1	<=3	??8DataNode@@QBA_NABV0@@Z	464	98.233	3	0	src/system/obj/DataNode.cpp
223	default/system/rndobj/Utl		1	448	0	16+	?TransformKeys@@YAXPAVRndTransAnim@@ABVTransform@@@Z	448	84.652	45	69	src/system/rndobj/Utl.cpp
224	default/band3/game/BandUserMgr		1	448	0	16+	??1BandUserMgr@@UAA@XZ	448	84.241	47	31	src/band3/game/BandUserMgr.cpp
225	default/Faders		1	444	0	16+	?DoFade@Fader@@QAAXMM@Z	444	93.090	45	34	src/system/synth/Faders.cpp
226	default/Shader		1	436	0	16+	?CheckShadow@@YAXXZ	436	64.982	68	42	src/system/rndobj/Shader.cpp
227	default/PlayerLeaderboards		1	436	0	16+	?OnSelectRow@PlayerLeaderboard@@UAA?AVSymbol@@HPAVBandUser@@@Z	436	23.073	98	17	src/band3/meta_band/PlayerLeaderboards.cpp
228	default/LightPresetManager		1	428	0	16+	?Poll@LightPresetManager@@QAAXXZ	428	92.009	32	29	src/system/world/LightPresetManager.cpp
229	default/OSCMessenger		1	428	0	16+	?MakeOSCAddress@OSCMessenger@@AAAHVString@@PAD@Z	428	10.486	112	11	src/system/utl/OSCMessenger.cpp
230	default/CameraShot		1	424	0	16+	??0CamShotFrame@@QAA@PAVObject@Hmx@@@Z	424	68.387	86	43	src/system/world/CameraShot.cpp
231	default/system/rndobj/Rnd		1	424	0	16+	?UpdateRate@Rnd@@IAAXXZ	424	85.425	29	6	src/system/rndobj/Rnd.cpp
232	default/MasterAudio		1	424	0	7-15	?FillChannelListWithInactiveSlots@TrackData@@QBAXAAV?$list@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@M_N@Z	424	92.764	15	12	src/system/beatmatch/MasterAudio.cpp
233	default/FFT		1	420	0	16+	?fft_real_forward_scalar@@YAHPAMK0@Z	420	83.257	47	39	src/system/synth_xbox/FFT.cpp
234	default/MapFile_Xbox		1	420	0	16+	?GetFunction@XboxMapFile@@QAAPBDI_N@Z	420	66.314	68	26	src/system/os/MapFile_Xbox.cpp
235	default/EntityUploader		1	412	0	16+	?BeginRockCentralOps@EntityUploader@@QAAHH@Z	412	84.000	53	49	src/band3/net_band/EntityUploader.cpp
236	default/FileChecksum		1	412	1	7-15	?_M_insert_overflow_aux@?$vector@UChecksumData@@V?$StlNodeAlloc@UChecksumData@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUChecksumData@@ABU3@ABU__false_type@2@I_N@Z	412	93.641	11	0	src/system/math/FileChecksum.cpp
237	default/band3/meta_band/PrefabMgr		1	412	0	16+	?AssignPrefabsToSlots@PrefabMgr@@QAAXXZ	412	89.204	38	39	src/band3/meta_band/PrefabMgr.cpp
238	default/CamAnim	RndCamAnim	2	412	1	16+,4-6	?Load@RndCamAnim@@UAAXAAVBinStream@@@Z	260	81.754	18	8	src/system/rndobj/CamAnim.cpp
238	default/CamAnim	RndCamAnim	2	412	1	16+,4-6	?Save@RndCamAnim@@UAAXAAVBinStream@@@Z	152	90.526	4	0	src/system/rndobj/CamAnim.cpp
239	default/Game		1	408	0	16+	?LoadSong@Game@@QAAXXZ	408	54.490	60	14	src/band3/game/Game.cpp
240	default/TexBlendController		1	408	1	7-15	?GetBlendState@RndTexBlendController@@QBA?AW4BlendState@1@AAMM@Z	408	94.412	7	0	src/system/rndobj/TexBlendController.cpp
241	default/CharClip	CBHM	2	408	1	7-15,<=3	?_M_insert_overflow_aux@?$vector@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@V?$StlNodeAlloc@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@@2@@stlpmtx_std@@IAAXPAV?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@2@ABV32@ABU__false_type@2@I_N@Z	332	93.506	15	10	src/system/char/CharClip.cpp
241	default/CharClip	CBHM	2	408	1	7-15,<=3	?_M_create_node@?$_Rb_tree@HU?$less@H@stlpmtx_std@@U?$pair@$$CBHM@2@U?$_Select1st@U?$pair@$$CBHM@stlpmtx_std@@@2@U?$_MapTraitsT@U?$pair@$$CBHM@stlpmtx_std@@@priv@2@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@IAAPAU_Rb_tree_node_base@2@ABU?$pair@$$CBHM@2@@Z	76	89.421	3	0	src/system/char/CharClip.cpp
242	default/SongStatusMgr	SongStatusMgr	2	408	0	16+	?LoadFixed@SongStatusMgr@@UAAXAAVFixedSizeSaveableStream@@H@Z	232	29.586	60	19	src/band3/meta_band/SongStatusMgr.cpp
242	default/SongStatusMgr	SongStatusMgr	2	408	0	16+	?CreateOrAccessSongStatus@SongStatusMgr@@QBAPAVSongStatus@@H@Z	176	85.295	19	7	src/band3/meta_band/SongStatusMgr.cpp
243	default/CharUtl		1	404	0	16+	?_M_insert_overflow_aux@?$vector@VTransform@@V?$StlNodeAlloc@VTransform@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVTransform@@ABV3@ABU__false_type@2@I_N@Z	404	89.465	24	7	src/system/char/CharUtl.cpp
244	default/SongCollision		1	404	0	16+	?_M_insert_overflow_aux@?$vector@USongCollisionOutput@@V?$StlNodeAlloc@USongCollisionOutput@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUSongCollisionOutput@@ABU3@ABU__false_type@2@I_N@Z	404	81.812	52	25	src/system/hamobj/SongCollision.cpp
245	default/SongParser		1	404	0	16+	?_M_insert_overflow_aux@?$vector@U?$pair@HH@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@HH@stlpmtx_std@@@2@@stlpmtx_std@@IAAXPAU?$pair@HH@2@ABU32@ABU__false_type@2@I_N@Z	404	85.158	49	25	src/system/beatmatch/SongParser.cpp
246	default/Campaign		1	400	0	7-15	??0Campaign@@QAA@PAVDataArray@@@Z	400	94.750	9	2	src/band3/meta_band/Campaign.cpp
247	default/Ribbon		1	400	0	16+	?_M_insert_overflow_aux@?$vector@V?$Key@VTransform@@@@V?$StlNodeAlloc@V?$Key@VTransform@@@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAV?$Key@VTransform@@@@ABV3@ABU__false_type@2@I_N@Z	400	89.470	22	6	src/system/rndobj/Ribbon.cpp
248	default/HamCamTransform		1	392	0	16+	?_M_fill_insert_aux@?$vector@V?$ObjOwnerPtr@VCharClip@@@@V?$StlNodeAlloc@V?$ObjOwnerPtr@VCharClip@@@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAV?$ObjOwnerPtr@VCharClip@@@@IABV3@ABU__false_type@2@@Z	392	94.367	40	22	src/system/hamobj/HamCamTransform.cpp
249	default/UILabel	UILabel;ULabelStyle	2	392	1	16+,4-6	??4?$vector@ULabelStyle@UILabel@@V?$StlNodeAlloc@ULabelStyle@UILabel@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	280	82.757	26	14	src/system/ui/UILabel.cpp
249	default/UILabel	UILabel;ULabelStyle	2	392	1	16+,4-6	?_M_erase@?$vector@ULabelStyle@UILabel@@V?$StlNodeAlloc@ULabelStyle@UILabel@@@stlpmtx_std@@@stlpmtx_std@@IAAPAULabelStyle@UILabel@@PAU34@ABU__false_type@2@@Z	112	88.571	4	0	src/system/ui/UILabel.cpp
250	default/MoveMgr		1	388	1	7-15	?_M_insert_overflow_aux@?$vector@VSpotlightEntry@SpotlightDrawer@@V?$StlNodeAlloc@VSpotlightEntry@SpotlightDrawer@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVSpotlightEntry@SpotlightDrawer@@ABV34@ABU__false_type@2@I_N@Z	388	97.505	12	0	src/system/hamobj/MoveMgr.cpp
251	default/Object		1	388	0	16+	?Property@Object@Hmx@@QBAPBVDataNode@@PAVDataArray@@_N@Z	388	91.412	16	5	src/system/obj/Object.cpp
252	default/HamIKEffector		1	388	0	16+	?ApplyPosConstraints@HamIKEffector@@IAAMAAVVector3@@ABV2@PAV1@@Z	388	79.773	60	60	src/system/hamobj/HamIKEffector.cpp
253	default/TrackDir		1	384	0	16+	?SetupKeyShifting@TrackDir@@QAAXPAVRndDir@@@Z	384	68.927	51	18	src/system/track/TrackDir.cpp
254	default/UIScreen		1	384	0	16+	?Enter@UIScreen@@UAAXPAV1@@Z	384	46.010	79	24	src/system/ui/UIScreen.cpp
255	default/PreloadPanel		1	384	0	16+	?Load@PreloadPanel@@UAAXXZ	384	14.365	126	31	src/system/meta/PreloadPanel.cpp
256	default/TypeProps	TypeProps	3	380	0	16+,7-15	?GetArray@TypeProps@@QAAPAVDataArray@@VSymbol@@@Z	176	95.682	8	6	src/system/obj/TypeProps.cpp
256	default/TypeProps	TypeProps	3	380	0	16+,7-15	?ReplaceObject@TypeProps@@AAAXAAVDataNode@@PAVObject@Hmx@@1@Z	120	48.400	23	5	src/system/obj/TypeProps.cpp
256	default/TypeProps	TypeProps	3	380	0	16+,7-15	?InsertArrayValue@TypeProps@@QAAXVSymbol@@HABVDataNode@@@Z	84	16.667	22	6	src/system/obj/TypeProps.cpp
257	default/Mesh		1	372	0	16+	??$PropSync@VRndBone@@@@YA_NAAV?$ObjVector@VRndBone@@@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	372	90.323	29	25	src/system/rndobj/Mesh.cpp
258	default/Geo		1	372	0	4-6	??O@YA_NABVSphere@@ABVFrustum@@@Z	372	97.957	6	6	src/system/math/Geo.cpp
259	default/CharLipSync		1	372	0	16+	?_M_insert_overflow_aux@?$vector@UWeight@Generator@CharLipSync@@V?$StlNodeAlloc@UWeight@Generator@CharLipSync@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUWeight@Generator@CharLipSync@@ABU345@ABU__false_type@2@I_N@Z	372	90.495	16	3	src/system/char/CharLipSync.cpp
260	default/FreestylePanel		1	372	0	7-15	?Poll@FreestylePanel@@UAAXXZ	372	96.559	7	4	src/band3/game/FreestylePanel.cpp
261	default/SongLayout		4	368	1	16+,7-15,<=3	??$__destroy_range_aux@V?$reverse_iterator@PAUMoveReplacer@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAUMoveReplacer@@@0@0ABU__false_type@0@@Z	96	93.125	3	0	src/system/hamobj/SongLayout.cpp
261	default/SongLayout		4	368	1	16+,7-15,<=3	??$__uninitialized_copy@PAUMoveReplacer@@PAU1@@stlpmtx_std@@YAPAUMoveReplacer@@PAU1@00ABU__false_type@0@@Z	96	86.167	13	11	src/system/hamobj/SongLayout.cpp
261	default/SongLayout		4	368	1	16+,7-15,<=3	??$__uninitialized_fill_n@PAUMoveReplacer@@IU1@@stlpmtx_std@@YAPAUMoveReplacer@@PAU1@IABU1@ABU__false_type@0@@Z	96	86.000	13	12	src/system/hamobj/SongLayout.cpp
261	default/SongLayout		4	368	1	16+,7-15,<=3	??$__destroy_range_aux@V?$reverse_iterator@PAVSongPattern@@@stlpmtx_std@@@stlpmtx_std@@YAXV?$reverse_iterator@PAVSongPattern@@@0@0ABU__false_type@0@@Z	80	39.450	17	4	src/system/hamobj/SongLayout.cpp
262	default/Object	bject	2	368	0	16+	??1Object@Hmx@@UAA@XZ	272	63.074	40	15	src/system/obj/Object.cpp
262	default/Object	bject	2	368	0	16+	??0Object@Hmx@@QAA@XZ	96	72.083	18	11	src/system/obj/Object.cpp
263	default/Mesh		1	364	0	16+	??5@YAAAVBinStreamRev@@AAV0@AAVVert@RndMesh@@@Z	364	97.143	33	32	src/system/rndobj/Mesh.cpp
264	default/MakeString		1	364	0	16+	?NextBuf@@YAPADXZ	364	97.615	24	20	src/system/utl/MakeString.cpp
265	default/TourDescPanel		1	360	0	16+	?LoadIcons@TourDescPanel@@QAAXXZ	360	92.967	27	13	src/band3/tour/TourDescPanel.cpp
266	default/OutfitConfig		1	360	0	16+	?PropSync@@YA_NAAVMeshAO@OutfitConfig@@AAVDataNode@@PAVDataArray@@HW4PropOp@@@Z	360	59.922	70	38	src/system/bandobj/OutfitConfig.cpp
267	default/AccomplishmentPanel		1	360	1	<=3	?Mat@AccomplishmentProvider@@UBAPAVRndMat@@HHPAVUIListMesh@@@Z	360	97.111	3	0	src/band3/meta_band/AccomplishmentPanel.cpp
268	default/system/dsp/SndAnalysis		1	356	0	16+	?ShiftedDotProduct@@YAXPBMHPAM_N@Z	356	25.011	87	18	src/system/dsp/SndAnalysis.cpp
269	default/BandLeadMeter		1	356	0	7-15	?PostLoad@BandLeadMeter@@UAAXAAVBinStream@@@Z	356	98.180	10	9	src/system/bandobj/BandLeadMeter.cpp
270	default/Overlay		1	356	0	16+	?erase@?$list@VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VString@@U?$_Nonconst_traits@VString@@@stlpmtx_std@@@2@U32@0@Z	356	23.326	88	22	src/system/rndobj/Overlay.cpp
271	default/MeshAnim	RndShaderMgr	2	348	0	16+,7-15	?FindShader@RndShaderMgr@@QAAAAVRndShaderProgram@@W4ShaderType@@ABUShaderOptions@@@Z	256	80.391	22	6	src/system/rndobj/MeshAnim.cpp
271	default/MeshAnim	RndShaderMgr	2	348	0	16+,7-15	?SetTransform@RndShaderMgr@@QAAXABVTransform@@@Z	92	81.652	10	4	src/system/rndobj/MeshAnim.cpp
272	default/system/rndobj/Utl	RndAmbientOcclusion;UEdge	2	344	0	16+,4-6	?_M_insert@?$_Rb_tree@UEdge@RndAmbientOcclusion@@U?$less@UEdge@RndAmbientOcclusion@@@stlpmtx_std@@U12@U?$_Identity@UEdge@RndAmbientOcclusion@@@4@U?$_SetTraitsT@UEdge@RndAmbientOcclusion@@@priv@4@V?$StlNodeAlloc@UEdge@RndAmbientOcclusion@@@4@@stlpmtx_std@@AAA?AU?$_Rb_tree_iterator@UEdge@RndAmbientOcclusion@@U?$_SetTraitsT@UEdge@RndAmbientOcclusion@@@priv@stlpmtx_std@@@2@PAU_Rb_tree_node_base@2@ABUEdge@RndAmbientOcclusion@@00@Z	220	97.909	4	3	src/system/rndobj/Utl.cpp
272	default/system/rndobj/Utl	RndAmbientOcclusion;UEdge	2	344	0	16+,4-6	??$_M_find@UEdge@RndAmbientOcclusion@@@?$_Rb_tree@UEdge@RndAmbientOcclusion@@U?$less@UEdge@RndAmbientOcclusion@@@stlpmtx_std@@U12@U?$_Identity@UEdge@RndAmbientOcclusion@@@4@U?$_SetTraitsT@UEdge@RndAmbientOcclusion@@@priv@4@V?$StlNodeAlloc@UEdge@RndAmbientOcclusion@@@4@@stlpmtx_std@@ABAPAU_Rb_tree_node_base@1@ABUEdge@RndAmbientOcclusion@@@Z	124	86.226	22	21	src/system/rndobj/Utl.cpp
273	default/Character		1	344	0	16+	??5@YAAAVBinStreamRev@@AAV0@AAULod@Character@@@Z	344	90.698	20	12	src/system/char/Character.cpp
274	default/CharClip		1	344	0	16+	??0CharClip@@IAA@XZ	344	83.081	29	9	src/system/char/CharClip.cpp
275	default/system/obj/Dir	PAVFilePath	2	340	1	16+,4-6	??$__find_if@PAVFilePath@@P6A_NABV1@@Z@stlpmtx_std@@YAPAVFilePath@@PAV1@0P6A_NABV1@@ZABUrandom_access_iterator_tag@0@@Z	252	83.921	22	3	src/system/obj/Dir.cpp
275	default/system/obj/Dir	PAVFilePath	2	340	1	16+,4-6	??$remove_copy_if@PAVFilePath@@PAV1@P6A_NABV1@@Z@stlpmtx_std@@YAPAVFilePath@@PAV1@00P6A_NABV1@@Z@Z	88	87.182	6	0	src/system/obj/Dir.cpp
276	default/PropKeys		1	340	0	16+	?Load@PropKeys@@UAAXAAVBinStreamRev@@@Z	340	94.941	17	10	src/system/rndobj/PropKeys.cpp
277	default/UIListWidget		1	340	0	16+	??4?$vector@V?$ObjPtr@VUIColor@@@@V?$StlNodeAlloc@V?$ObjPtr@VUIColor@@@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	340	90.706	19	11	src/system/ui/UIListWidget.cpp
278	default/LiveCameraInput		1	340	0	7-15	?_M_insert_overflow_aux@?$vector@VTextureStore@LiveCameraInput@@V?$StlNodeAlloc@VTextureStore@LiveCameraInput@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVTextureStore@LiveCameraInput@@ABV34@ABU__false_type@2@I_N@Z	340	95.000	9	2	src/system/gesture/LiveCameraInput.cpp
279	default/InlineHelp		1	340	0	7-15	??1InlineHelp@@UAA@XZ	340	94.976	7	1	src/system/ui/InlineHelp.cpp
280	default/BandMachine		1	340	1	16+	?SyncLoad@BandMachine@@QAAXAAVBinStream@@E@Z	340	69.553	33	0	src/band3/meta_band/BandMachine.cpp
281	default/Morph	RndMorph	2	340	0	16+	?InterpWeight@RndMorph@@QAAMABV?$Keys@MM@@M@Z	216	92.093	17	25	src/system/rndobj/Morph.cpp
281	default/Morph	RndMorph	2	340	0	16+	?resize@?$vector@UPose@RndMorph@@V?$StlNodeAlloc@UPose@RndMorph@@@stlpmtx_std@@@stlpmtx_std@@QAAXIABUPose@RndMorph@@@Z	124	31.935	26	2	src/system/rndobj/Morph.cpp
282	default/CharBoneDir	CharBoneDir	2	340	0	16+	?PostLoad@CharBoneDir@@UAAXAAVBinStream@@@Z	192	54.750	37	6	src/system/char/CharBoneDir.cpp
282	default/CharBoneDir	CharBoneDir	2	340	0	16+	?PreLoad@CharBoneDir@@UAAXAAVBinStream@@@Z	148	17.189	46	17	src/system/char/CharBoneDir.cpp
283	default/CharIKFingers		1	332	0	16+	?MeasureLengths@CharIKFingers@@QAAXXZ	332	97.169	21	27	src/system/char/CharIKFingers.cpp
284	default/MeshAnim		1	328	0	16+	?Load@RndMultiMesh@@UAAXAAVBinStream@@@Z	328	77.805	43	14	src/system/rndobj/MeshAnim.cpp
285	default/XLSPConnection		1	328	0	16+	?SetState@XLSPConnection@@AAAXW4State@1@@Z	328	64.561	44	5	src/system/net/XLSPConnection.cpp
286	default/PartLauncher		1	328	0	16+	??0RndPartLauncher@@IAA@XZ	328	74.866	29	4	src/system/rndobj/PartLauncher.cpp
287	default/Splash		1	328	0	16+	??0Splash@@QAA@XZ	328	6.890	106	27	src/system/movie/Splash.cpp
288	default/MetaMusic		1	328	0	16+	?_M_insert_overflow_aux@?$vector@VDataArrayPtr@@V?$StlNodeAlloc@VDataArrayPtr@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAVDataArrayPtr@@ABV3@ABU__false_type@2@I_N@Z	328	84.220	47	27	src/system/synth/MetaMusic.cpp
289	default/FileMerger		1	324	0	16+	?_M_insert_overflow_aux@?$vector@UPose@RndMorph@@V?$StlNodeAlloc@UPose@RndMorph@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUPose@RndMorph@@ABU34@ABU__false_type@2@I_N@Z	324	93.160	18	10	src/system/char/FileMerger.cpp
290	default/BandLabel		1	324	0	16+	??4?$vector@VFlowMathOp@@V?$StlNodeAlloc@VFlowMathOp@@@stlpmtx_std@@@stlpmtx_std@@QAAAAV01@ABV01@@Z	324	8.259	109	36	src/system/bandobj/BandLabel.cpp
291	default/AsyncFile_Win		1	324	0	16+	?_OpenAsync@AsyncFileWin@@MAAXXZ	324	67.630	35	3	src/system/os/AsyncFile_Win.cpp
292	default/Mesh		1	320	0	16+	??$__destroy_range@PAV?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@stlpmtx_std@@V12@@stlpmtx_std@@YAXPAV?$vector@GV?$StlNodeAlloc@G@stlpmtx_std@@@0@00@Z	320	14.275	81	10	src/system/rndobj/Mesh.cpp
293	default/HDCache		1	312	0	16+	?WriteDone@HDCache@@QAA_NXZ	312	68.218	36	10	src/system/os/HDCache.cpp
294	default/CharClipDriver		1	312	0	16+	?ExecuteEvent@CharClipDriver@@IAAXVSymbol@@@Z	312	20.846	95	26	src/system/char/CharClipDriver.cpp
295	default/MemTrack		1	312	0	7-15	?MemTrackHeapDump@@YAX_N@Z	312	98.077	11	4	src/system/utl/MemTrack.cpp
